snapshot,ES00,ITN1,ITCN,ITCS,ITS1,ITCA,ITSI,ITSA
2013-01-26 05:00:00,30090.389731788633,20263.492961502074,5035.972375450134,6755.933513870239,2939.860037841797,1240.9704822158812,2616.424695739746,1300.8710036087036
2013-01-26 06:00:00,31700.723801193235,22984.315526504517,5712.163199462891,7663.067209854125,3334.6013733291625,1407.598264465332,2967.737662620544,1475.54174369812
2013-01-26 07:00:00,33616.687489471435,25189.50918685913,6260.2075985336305,8398.28799179077,3654.5343661499023,1542.6480280685423,3252.472544288635,1617.1102642440794
2013-01-26 08:00:00,37189.21504371643,26835.27512825012,6669.220604782105,8946.993261833191,3893.3047246551514,1643.437492866516,3464.9740040206907,1722.7647635269163
2013-01-26 09:00:00,39906.493262748714,27088.112601737976,6732.056871299744,9031.290327949524,3929.9868057632443,1658.9217001342772,3497.620410003662,1738.996343307495
2013-01-26 10:00:00,40181.30308078766,26423.83359775543,6566.967345695495,8809.81694683075,3833.6121500778195,1618.2401216506958,3411.84863407135,1696.3511336898803
2013-01-26 11:00:00,39482.7211592865,25062.095115547178,6228.542085113525,8355.807548446655,3636.048880462646,1534.8449610137939,3236.020797920227,1608.9305513000488
2013-01-26 12:00:00,39209.19528015137,24138.342559280394,5998.967075195313,8047.824650230407,3502.029430274963,1478.272802619934,3116.7457571411132,1549.6277051925658
2013-01-26 13:00:00,38284.60184703827,23770.699722709654,5907.598834152222,7925.250973205566,3448.6912376403807,1455.7577516937256,3069.275683784485,1526.0258570098877
2013-01-26 14:00:00,36588.229062881466,23270.333785247803,5783.245715484619,7758.426932182311,3376.0973223876954,1425.1144954681397,3004.668362922668,1493.903466567993
2013-01-26 15:00:00,35551.91359214782,23545.734175453184,5851.689392738342,7850.246502189636,3416.0528678131104,1441.980470046997,3040.2280709838865,1511.5835609054566
2013-01-26 16:00:00,35456.88594062805,26038.93680381775,6471.311088218688,8681.490686569214,3777.7706899261475,1594.6684015274047,3362.150689544678,1671.6416203308104
2013-01-26 17:00:00,38120.2294254303,27799.508158454893,6908.856028861999,9268.47261768341,4033.1972000885007,1702.4887601470946,3589.475896911621,1784.6663679504393
2013-01-26 18:00:00,41053.24641082763,27828.707254295347,6916.112707557678,9278.20767288208,4037.433468093872,1704.276950263977,3593.246077919006,1786.5408589553833
2013-01-26 19:00:00,42008.6598153305,26222.7582371521,6516.99519870758,8742.77758026123,3804.439781227112,1605.925921974182,3385.885771369934,1683.442519340515
2013-01-26 20:00:00,42018.93322273254,24367.289866180417,6055.866047286987,8124.156601867676,3535.2454803085325,1492.2939279174805,3146.30743309021,1564.3256032180786
2013-01-26 21:00:00,40450.976260337826,22606.71850151062,5618.32111667633,7537.174730949401,3279.8189400482174,1384.473539199829,2918.9822959518433,1451.3008656311035
2013-01-26 22:00:00,37797.9058618927,20889.28211051941,5191.496267280579,6964.574247894287,3030.6505184173584,1279.2948585891722,2697.226646118164,1341.0452809524536
2013-01-26 23:00:00,34655.57126941681,19328.45890674591,4803.593630065918,6444.189283447266,2804.203790283203,1183.7074251174927,2495.692983856201,1240.8439002227783
2013-01-27 00:00:00,31630.095052070617,17725.16438934326,4405.1358183670045,5909.6441310882565,2571.5952670288084,1085.5189659500122,2288.675412826538,1137.915975265503
2013-01-27 01:00:00,29212.025633735655,16915.553756828307,4203.9278060150145,5639.716573600769,2454.1356449890136,1035.9370390319823,2184.13837059021,1085.9407888793944
2013-01-27 02:00:00,28110.21820285797,16506.103086090086,4102.169337348938,5503.2040089416505,2394.7318904495237,1010.8615946578979,2131.270047264099,1059.6549750518798
2013-01-27 03:00:00,27523.35793773651,16551.89256954193,4113.549135780334,5518.470407295227,2401.375122528076,1013.6658317565917,2137.182400512695,1062.5945626831053
2013-01-27 04:00:00,27613.249081192014,16843.883357391358,4186.115952835083,5615.8213505554195,2443.737601928711,1031.5478232192993,2174.884290847778,1081.3396934509276
2013-01-27 05:00:00,27816.14596038818,17689.99279449463,4396.394818572998,5897.917784729004,2566.4925288772583,1083.3649852752685,2284.13403175354,1135.6580462646484
2013-01-27 06:00:00,28779.26446308136,18390.106902885436,4570.390260734558,6131.33878238678,2668.066175994873,1126.2411666488647,2374.5328475570677,1180.6038136291504
2013-01-27 07:00:00,29277.51775440216,19773.08116230011,4914.093108558654,6592.4281844329835,2868.7103431701657,1210.9368301010131,2553.1026581573487,1269.387663116455
2013-01-27 08:00:00,31727.69114322662,21727.42828918457,5399.796031532287,7244.015730857849,3152.2501150512694,1330.6243433761597,2805.448190498352,1394.8523998260498
2013-01-27 09:00:00,34754.4515001297,22876.1463325119,5685.280492897034,7627.003140220641,3318.907955131531,1400.973773384094,2953.7708139801025,1468.5975119400023
2013-01-27 10:00:00,36205.55005729675,22931.226394500733,5698.969236373901,7645.367030143738,3326.899084281921,1404.3469723129272,2960.882771644592,1472.133540840149
2013-01-27 11:00:00,36164.45693935394,22515.139594802855,5595.561519813537,7506.641954307556,3266.532536087036,1378.8651251983642,2907.157589454651,1445.4216803359984
2013-01-27 12:00:00,36874.5963275528,21255.597767448424,5282.534634666443,7086.705414657593,3083.7962145233155,1301.728655052185,2744.5254018783567,1364.5619318389893
2013-01-27 13:00:00,36855.3337827301,20972.89761833191,5212.276772689819,6992.452023162841,3042.7816020965574,1284.4156153869628,2708.023125991821,1346.4132122421265
2013-01-27 14:00:00,35486.421581840514,20851.45603599548,5182.095570335388,6951.962850914001,3025.162686882019,1276.9783388900755,2692.342569656372,1338.616897163391
2013-01-27 15:00:00,34854.61578010559,21063.149295234678,5234.706505928039,7022.542349739075,3055.875479431152,1289.9427949905396,2719.6764245986938,1352.2071701431273
2013-01-27 16:00:00,34786.555510749815,23478.70896495819,5835.032017097473,7827.9000199127195,3406.3287080764767,1437.8757301330565,3031.573783416748,1507.2807061767578
2013-01-27 17:00:00,37383.12285572052,25228.66249118805,6269.938159103393,8411.341929130554,3660.214794540405,1545.0458222961424,3257.527978477478,1619.623825263977
2013-01-27 18:00:00,40051.603139533996,25681.248185768127,6382.41674911499,8562.235801391602,3725.876637611389,1572.7629446792603,3315.9658894348145,1648.678781967163
2013-01-27 19:00:00,41197.07218818664,25093.94867099762,6236.458460960388,8366.427694396973,3640.6703020477294,1536.7957403182984,3240.1337044143675,1610.9754669952392
2013-01-27 20:00:00,41590.02435035705,23824.452584991453,5920.957734069824,7943.1724230957025,3456.4897498703003,1459.0496560287474,3076.216263656616,1529.4766785812378
2013-01-27 21:00:00,40173.59811302185,22000.174129486084,5467.580051765442,7334.95033050537,3191.820547027588,1347.3277488327026,2840.6652031707763,1412.3620594406127
2013-01-27 22:00:00,36938.80409797668,19812.234526824952,4923.823659095764,6605.482071609496,2874.3907314300536,1213.3346443939208,2558.158172607422,1271.9012241363525
2013-01-27 23:00:00,33124.85500629425,17733.791408157347,4407.279826583862,5912.520402641296,2572.846900787353,1086.0472854995728,2289.7893183135984,1138.4698078536987
2013-01-28 00:00:00,30393.45102138519,16620.90857959747,4130.701291809082,5541.4806298828125,2411.388062171936,1017.8924684143066,2146.0937648010254,1067.0252033233642
2013-01-28 01:00:00,29041.2326146698,16195.531131134032,4024.9846402359008,5399.65795211792,2349.6736670684813,991.8416594696045,2091.1689681625367,1039.7169416809081
2013-01-28 02:00:00,28514.727841758726,16056.171991577148,3990.3504745864866,5353.195036811829,2329.455190925598,983.3070614624023,2073.174911956787,1030.7703828430176
2013-01-28 03:00:00,28414.563501586912,16373.380085525512,4069.1844496917724,5458.953544616699,2375.4762380599973,1002.7334194564819,2114.13284992218,1051.1344528579712
2013-01-28 04:00:00,29545.906904754636,17785.553350486756,4420.143966178894,5929.778072090148,2580.3566030120846,1089.217303123474,2296.472831497192,1141.7928134155272
2013-01-28 05:00:00,33257.123286857604,21982.92014202118,5463.291985168456,7329.197767333984,3189.3172895431517,1346.2711097335814,2838.437332000732,1411.2543842315674
2013-01-28 06:00:00,39571.32800266266,26867.12870376587,6677.137000694274,8957.613347587585,3897.9260760116576,1645.3882521057128,3469.0869606781002,1724.8096792221068
2013-01-28 07:00:00,43800.060251007075,30442.687814979552,7565.750678596496,10149.719789428711,4416.673952140808,1864.3615460586548,3930.763563919067,1954.352594680786
2013-01-28 08:00:00,45762.253695716856,32224.49487659454,8008.5731864166255,10743.781714172363,4675.181369895935,1973.4824074935912,4160.830715637207,2068.740609397888
2013-01-28 09:00:00,46591.81976825714,32507.858675727843,8078.995995254516,10838.25639591217,4716.292245635987,1990.8360994720458,4197.418700485229,2086.931937675476
2013-01-28 10:00:00,46349.11390064239,32533.075971794126,8085.263133239746,10846.664010620118,4719.950803337097,1992.3804459381104,4200.674738082886,2088.5508568572996
2013-01-28 11:00:00,45491.29626625061,30685.570989685057,7626.113073272705,10230.698043632507,4451.911812667847,1879.2360990524292,3962.124716720581,1969.9451445770262
2013-01-28 12:00:00,44945.529159202575,30363.053936386106,7545.959733963013,10123.169544944763,4405.1205286026,1859.484642944336,3920.4812575531005,1949.2402753448484
2013-01-28 13:00:00,43138.718828125,30977.561867828368,7698.679890327453,10328.0489868927,4494.274292068481,1897.1181406784058,3999.826556892395,1988.690295410156
2013-01-28 14:00:00,42273.19642662048,31323.305367469788,7784.60559726715,10443.321339912414,4544.435343894958,1918.2920465087889,4044.468997001648,2010.8862477493285
2013-01-28 15:00:00,41938.03128692627,31566.85220222473,7845.132938804626,10524.520874328613,4579.769487800598,1933.2072718811035,4075.9158186340333,2026.5214364242554
2013-01-28 16:00:00,42038.19557693481,32589.48326358795,8099.281740341186,10865.470430870057,4728.134489212036,1995.8349193954466,4207.958073539734,2092.172062988281
2013-01-28 17:00:00,44162.19275279999,32635.93639705658,8110.826445503235,10880.958049240111,4734.873924407959,1998.6797787094115,4213.956115684509,2095.154259300232
2013-01-28 18:00:00,47172.25915500641,31543.625625457764,7839.360581207275,10516.77704006195,4576.399740104675,1931.7848121261595,4072.9168075942994,2025.0303533172607
2013-01-28 19:00:00,47488.16198062897,29601.22367717743,7356.626290397644,9869.17212612152,4294.592968711853,1812.8288398361206,3822.1136252212523,1900.3324725341797
2013-01-28 20:00:00,46490.37127849579,27650.858259773253,6871.912938232422,9218.912100448608,4011.630846939087,1693.385170211792,3570.2822162246703,1775.1233778762817
2013-01-28 21:00:00,43342.89992713928,25090.630501174925,6235.633847045899,8365.32142375946,3640.188885154724,1536.592538948059,3239.7053000640867,1610.7624637222289
2013-01-28 22:00:00,39144.98762008667,22659.80762348175,5631.515069732666,7554.874940757752,3287.5212391281125,1387.7248413848877,2925.83714679718,1454.7090584564207
2013-01-28 23:00:00,35691.886900672915,20258.183982086182,5034.652971115112,6754.163502922058,2939.0898009109496,1240.64536403656,2615.7391745376585,1300.530174293518
2013-01-29 00:00:00,32981.029409523006,19046.42248790741,4733.500694885253,6350.157091903687,2763.2854813003537,1166.435027732849,2459.276386833191,1222.7377893066405
2013-01-29 01:00:00,31047.0874464035,18407.36094051361,4574.678297233581,6137.0912652969355,2670.569423446655,1127.2978157806397,2376.7606986618043,1181.7114587402343
2013-01-29 02:00:00,30231.646999282835,18321.090942993163,4553.238084640503,6108.328579864502,2658.053246383667,1122.0144998931885,2365.621523399353,1176.1731328582764
2013-01-29 03:00:00,30105.79958705902,18561.319577827453,4612.940792198181,6188.421803512573,2692.9060034942627,1136.7265238952637,2396.639890518188,1191.5952781295775
2013-01-29 04:00:00,30936.649809188842,19667.566347656248,4887.870099143982,6557.2490650939935,2853.4020384216306,1204.4749282073974,2539.4785751342774,1262.6138660812378
2013-01-29 05:00:00,34099.530915489195,23430.265062026978,5822.992511482238,7811.7485910034175,3399.3004327774047,1434.9089439773559,3025.31871471405,1504.1707139205932
2013-01-29 06:00:00,40302.013934783936,27959.43941516876,6948.60285495758,9321.794396896363,4056.4002402496335,1712.2832287216186,3610.126228637695,1794.9335952377319
2013-01-29 07:00:00,44437.00257083893,31006.760873374937,7705.936579055786,10337.784102287293,4498.510570106506,1898.906320762634,4003.5967679977416,1990.564796447754
2013-01-29 08:00:00,45808.48342205047,32604.082941932676,8102.910069656372,10870.337943420409,4730.2526031494135,1996.729009437561,4209.843179092407,2093.1093335723876
2013-01-29 09:00:00,46057.609947319026,32712.252115859985,8129.792776222229,10906.402053184509,4745.945961151123,2003.353490486145,4223.810007667541,2100.0535552978513
2013-01-29 10:00:00,45900.942724227905,32347.927328720092,8039.2491591262815,10784.934656829833,4693.08914527893,1981.041620864868,4176.768348693848,2076.6647204208375
2013-01-29 11:00:00,41442.34627471924,30217.05865783691,7509.676310386658,10074.494028167725,4383.939339065551,1850.5436221313475,3901.630302352905,1939.8676999282836
2013-01-29 12:00:00,44489.65314544678,29722.665259513855,7386.807472686767,9909.661248207092,4312.211883926391,1820.2661363983154,3837.794211654663,1908.1287575149536
2013-01-29 13:00:00,42476.09343624115,30128.134240837095,7487.576400642395,10044.846262016295,4371.038008422852,1845.0977270889282,3890.148381538391,1934.158959388733
2013-01-29 14:00:00,41577.18283439636,30414.816009140013,7558.82386352539,10140.427194328307,4412.6302609252925,1862.654620437622,3927.164770736694,1952.5632809066772
2013-01-29 15:00:00,41344.750223693845,30822.27577999115,7660.087541770935,10276.276008644103,4471.745165328979,1887.6081379699706,3979.776037406921,1978.7212887573241
2013-01-29 16:00:00,41599.013527908326,32099.071644973752,7977.402443351745,10701.965131530762,4656.984794540405,1965.801287345886,4144.636086120605,2060.6887425613404
2013-01-29 17:00:00,43859.13162372589,32726.85166378021,8133.421115570068,10911.269605865478,4748.064105186462,2004.2475704956055,4225.695103187561,2100.99080581665
2013-01-29 18:00:00,47370.0193957138,32008.15632808685,7954.807803382873,10671.653554840088,4643.794623794555,1960.2334754943847,4132.897078552246,2054.852175979614
2013-01-29 19:00:00,47883.68268276214,30132.11595031738,7488.565971450806,10046.173782768248,4371.61568862915,1845.3415807723998,3890.6624948501585,1934.4145613098144
2013-01-29 20:00:00,46901.30184593201,28264.038901214597,7024.303230972289,9423.349072265624,4100.592073745727,1730.937413482666,3649.456157836914,1814.488190612793
2013-01-29 21:00:00,43734.568260765074,25431.065161857605,6320.2401797485345,8478.823765830994,3689.579700050354,1557.4413165664673,3283.6622691345215,1632.6176068115233
2013-01-29 22:00:00,39368.431083335876,22902.027318725584,5691.7125476455685,7635.631974945068,3322.6628363418577,1402.5587922286986,2957.112580604553,1470.2590097045897
2013-01-29 23:00:00,35788.198621521,20717.405735397337,5148.780809020996,6907.269976654053,3005.7144476699827,1268.7688791275025,2675.0339945220944,1330.0111776733397
2013-01-30 00:00:00,32859.03427551269,19353.012713317872,4809.69582118988,6452.375587844848,2807.766114768982,1185.2111393356322,2498.8633827209474,1242.4202207565306
2013-01-30 01:00:00,31113.86362636566,18808.848202323912,4674.45768447876,6270.948868713379,2728.8178276062013,1151.8855728530884,2428.600775299072,1207.4860586929321
2013-01-30 02:00:00,30371.620237579344,18648.253305625916,4634.545921554565,6217.405869483948,2705.5184739685055,1142.0504619979858,2407.864744644165,1197.1762227249144
2013-01-30 03:00:00,30141.75598625183,18829.42030944824,4679.5703348922725,6277.807692489624,2731.802471885681,1153.1454434204102,2431.2570207214353,1208.806727142334
2013-01-30 04:00:00,31147.251836738586,19949.60289691925,4957.963064422607,6651.281256637573,2894.3203273391723,1221.7473055267333,2575.8951621246338,1280.7199669647216
2013-01-30 05:00:00,34371.77250457764,23602.141457214355,5865.707969741821,7869.052902374267,3424.2365035247803,1445.4349334716796,3047.511406440735,1515.2047871017455
2013-01-30 06:00:00,40632.042556381224,28140.606418991087,6993.627268295288,9382.196179771423,4082.6842682647703,1723.3781900787353,3633.5185548782347,1806.5640795898437
2013-01-30 07:00:00,44593.66981399536,31185.936967277525,7750.466212005615,10397.522164916993,4524.505737953185,1909.879355278015,4026.732007484436,2002.0675350189208
2013-01-30 08:00:00,45784.084429359435,32443.488015136718,8062.998306732177,10816.794994354248,4706.953249511718,1986.893918647766,4189.1071484375,2082.79949760437
2013-01-30 09:00:00,46004.95947303772,32616.027909851073,8105.878711853027,10874.320475578308,4731.985603637695,1997.4605403900146,4211.38551902771,2093.8761794662473
2013-01-30 10:00:00,45434.793313102724,32400.353061523438,8052.278215484619,10802.413576393126,4700.695140914917,1984.2522506713867,4183.5375407409665,2080.030324630737
2013-01-30 11:00:00,44565.418432731625,30492.458947715757,7578.120017738342,10166.313728599547,4423.89481426239,1867.4095866775513,3937.1900405120846,1957.547794265747
2013-01-30 12:00:00,43992.68400371551,29744.564576377867,7392.250006790161,9916.962592277527,4315.389104995727,1821.6072915267944,3840.621824836731,1909.5346332931517
2013-01-30 13:00:00,42295.02712013244,30343.80915939331,7541.176927108764,10116.753261528014,4402.328441047668,1858.3060368728636,3917.9963598251343,1948.0047941589355
2013-01-30 14:00:00,41280.54237300873,30321.90988265991,7535.7344030380245,10109.451907424926,4399.151300239563,1856.9648917770385,3915.1686964797973,1946.5989083480833
2013-01-30 15:00:00,41084.06612136841,30599.964702377318,7604.837817573547,10202.156497955322,4439.491929016113,1873.9934455108641,3951.0712002563473,1964.4493972778318
2013-01-30 16:00:00,41337.04525592804,32061.909250564575,7968.166683235168,10689.574954566955,4651.5931560897825,1963.5253798294066,4139.837658424377,2058.3029875183106
2013-01-30 17:00:00,43215.76837535858,32631.291057624814,8109.671977996826,10879.409248275757,4734.200021018982,1998.3952927780151,4213.3563034439085,2094.85600856781
2013-01-30 18:00:00,46455.69893859863,31679.003095664975,7873.005186080933,10561.912494812012,4596.040546073913,1940.0755765151978,4090.3967805862426,2033.7212901687622
2013-01-30 19:00:00,46735.64533493042,29704.083992080687,7382.189612693786,9903.466194839477,4309.5161600112915,1819.1282027053833,3835.394972724914,1906.9358549118042
2013-01-30 20:00:00,44740.06394069672,27658.82171886444,6873.892029685974,9221.567121887207,4012.786187286377,1693.872897644043,3571.3104328155514,1775.6346118164063
2013-01-30 21:00:00,41649.09578327179,25087.97610176086,6234.97413986206,8364.436433334351,3639.8037717056272,1536.4299397277832,3239.362554512024,1610.592049064636
2013-01-30 22:00:00,38352.66220668793,22484.61334941864,5587.974977493286,7496.464398880004,3262.103681259155,1376.995640487671,2903.2160206222534,1443.4619719696045
2013-01-30 23:00:00,35039.53459514618,20568.092407417298,5111.672771530151,6857.4882594680785,2984.051811141968,1259.6246770095825,2655.7545948410034,1320.425619049072
2013-01-31 00:00:00,32204.113670806884,19403.44751613617,4822.230117225647,6469.190787162781,2815.083250236511,1188.2998523330689,2505.3755080795286,1245.658008956909
2013-01-31 01:00:00,30392.166881828307,18686.079390182495,4643.946648597717,6230.017216300964,2711.0063356018063,1144.3670318603515,2412.7488612365723,1199.6045864486694
2013-01-31 02:00:00,29792.46507064819,18500.267046928406,4597.767767753601,6168.06661239624,2684.0484142303467,1132.9875544738768,2388.7567628860475,1187.6758212661744
2013-01-31 03:00:00,29670.4699968338,18708.642226638793,4649.554079399109,6237.539850616455,2714.2797898864746,1145.7487891387939,2415.662173347473,1201.0530809402464
2013-01-31 04:00:00,30489.762932853697,19721.982789726255,4901.393925857544,6575.391795196533,2861.2968841934203,1207.8074848556519,2546.5048539352415,1266.1072762680053
2013-01-31 05:00:00,33736.11420391082,23378.50300933838,5810.128391952514,7794.490911521912,3391.790700454712,1431.7389464187622,3018.6351914978027,1500.8476983261107
2013-01-31 06:00:00,39801.192394447324,27623.650083885193,6865.1510298919675,9209.840775527953,4007.6834290695188,1691.7189169692992,3566.7691119384763,1773.3766527175903
2013-01-31 07:00:00,43450.769285240174,30767.859378051755,7646.563745155334,10258.133328704833,4463.850339622498,1884.2755712890623,3972.749808769226,1975.2278785705566
2013-01-31 08:00:00,44496.07398368835,31863.48814891815,7918.854243431091,10623.42053829193,4622.805970916748,1951.3737492752075,4114.217501144409,2045.564797859192
2013-01-31 09:00:00,44566.702602386475,31777.881831512448,7897.578947601318,10594.879042778015,4610.38599697113,1946.1310857009887,4103.163984680175,2040.0690605926513
2013-01-31 10:00:00,44139.078040122986,31185.936967277525,7750.466212005615,10397.522164916993,4524.505737953185,1909.879355278015,4026.732007484436,2002.0675350189208
2013-01-31 11:00:00,43595.87916202545,29542.82550556183,7342.1129229736325,9849.701965560913,4286.1204828643795,1809.2524395370483,3814.5732431411743,1896.5834503936767
2013-01-31 12:00:00,43064.2377305603,29037.814318962097,7216.60530670166,9681.32906337738,4212.852634124755,1778.3247174453734,3749.3661501693723,1864.1628493499754
2013-01-31 13:00:00,41569.477916793825,29305.914900093077,7283.234849395752,9770.71492225647,4251.749102516174,1794.7436470031737,3783.983300437927,1881.374298362732
2013-01-31 14:00:00,40675.703953437805,29449.25587955475,7318.858565788269,9818.50539844513,4272.545218734741,1803.52207862854,3802.4915100860594,1890.5764791870117
2013-01-31 15:00:00,40540.867323532104,29774.427342300412,7399.671632347106,9926.918967819214,4319.721646347046,1823.4361239242553,3844.477694740295,1911.4517530441283
2013-01-31 16:00:00,40738.62771472931,31197.882105751036,7753.43485420227,10401.50472717285,4526.238748474121,1910.6108962631224,4028.274337387085,2002.8343809127807
2013-01-31 17:00:00,42598.08834953308,32052.61853157043,7965.857728157043,10686.477432899475,4650.2452891159055,1962.9564079666136,4138.638023910522,2057.7065462493897
2013-01-31 18:00:00,46003.6753635788,31448.064939041138,7815.611433601379,10484.916782798766,4562.535676002502,1925.9325243759154,4060.5780279159544,2018.8955460357665
2013-01-31 19:00:00,46193.730776977536,29641.704251441955,7366.686694526672,9882.668483428955,4300.465963859558,1815.3079386901854,3827.3404873657223,1902.9312308502197
2013-01-31 20:00:00,45264.0002438736,27630.286212844847,6866.800267753601,9212.053306770324,4008.6462126922606,1692.125309677124,3567.625970802307,1773.8026893615722
2013-01-31 21:00:00,42355.382522048945,24903.49099834442,6189.125102577209,8302.928379821777,3613.038397026062,1525.131787033081,3215.5418239212036,1598.748521308899
2013-01-31 22:00:00,38203.699841003414,22362.50801673889,5557.6288583755495,7455.75396648407,3244.388512763977,1369.5177016448974,2887.449765357971,1435.6231084060669
2013-01-31 23:00:00,34846.910952796934,20506.376035881043,5096.334780158996,6836.911798171996,2975.097918434143,1255.845075340271,2647.785808410644,1316.4635635375976
2013-02-01 00:00:00,32035.888970985412,19427.337572364806,4828.16738155365,6477.15586151123,2818.5493013763426,1189.7629242706298,2508.4602180480956,1247.1917208099364
2013-02-01 01:00:00,30289.434182281493,18711.296776542662,4650.213776550293,6238.424790878295,2714.6649234008787,1145.911368293762,2416.004908866882,1201.2234755325317
2013-02-01 02:00:00,29476.56215473175,18415.987939262388,4576.822325515747,6139.967607078552,2671.8210371398923,1127.8261553955078,2377.8746141815186,1182.2653113937376
2013-02-01 03:00:00,29436.75334690094,18675.46149154663,4641.3078298950195,6226.477164306641,2709.46588180542,1143.7167754364013,2411.377889060974,1198.9229278182984
2013-02-01 04:00:00,30131.48275943756,19789.008010253907,4918.051311531067,6597.738257408142,2871.0209937667846,1211.9122147369385,2555.159121437073,1270.410130996704
2013-02-01 05:00:00,33295.6478748703,23432.255971946714,5823.487301902771,7812.412391510009,3399.5892528152463,1435.0308607864379,3025.5757513046265,1504.2984998321533
2013-02-01 06:00:00,39320.917177314754,27554.634144058226,6847.9988537979125,9186.830573005676,3997.6704593276977,1687.4922602462768,3557.8577376174926,1768.9460020446777
2013-02-01 07:00:00,42824.100121994015,30481.177439193725,7575.3163123703,10162.55244655609,4422.258087120056,1866.71870803833,3935.7333894729613,1956.8235369873046
2013-02-01 08:00:00,43683.20198623657,31615.29604496002,7857.172444419861,10540.672303237914,4586.797823295593,1936.1740480041503,4082.170917434692,2029.631418647766
2013-02-01 09:00:00,43934.89696117401,31679.666785812376,7873.170102844238,10562.133724861145,4596.136829452515,1940.1162087631226,4090.482449417114,2033.7638687515257
2013-02-01 10:00:00,43508.55647827148,31308.042269859314,7780.8123411560055,10438.232547149657,4542.220966644287,1917.3572941207885,4042.498252716064,2009.9063885498047
2013-02-01 11:00:00,42922.980272445675,29595.91478805542,7355.306896095276,9867.40211517334,4293.822761878967,1812.5037116241454,3821.428154182434,1899.991653251648
2013-02-01 12:00:00,42464.53580902099,28879.873851776123,7177.3532609939575,9628.671064605713,4189.938393936157,1768.6521656799316,3728.9728550338746,1854.0234280395507
2013-02-01 13:00:00,40674.419783782956,29366.303821105957,7298.242987174987,9790.8488331604,4260.510418434143,1798.4419641113282,3791.7807492065426,1885.2511465454102
2013-02-01 14:00:00,39692.0389068222,29699.438702812193,7381.035135154724,9901.917393875121,4308.842196426392,1818.8437067413329,3834.795190582275,1906.6376643753051
2013-02-01 15:00:00,39392.83005596161,29984.129781913754,7451.7877775192255,9996.83457584381,4350.145608825684,1836.2786632156372,3871.5544829940795,1924.914169883728
2013-02-01 16:00:00,39582.88548942566,31387.012378044128,7800.438369026184,10464.561591682434,4553.678076705933,1922.19358505249,4052.6949002838132,2014.9761393356323
2013-02-01 17:00:00,41387.12743103027,31948.430966796874,7939.964592399597,10651.740924148558,4635.129581222534,1956.5757906341553,4125.185348777771,2051.0179164123533
2013-02-01 18:00:00,44989.19066661834,31183.282477569577,7749.806524887084,10396.637204589842,4524.120594406128,1909.7168062210083,4026.389261932373,2001.897120361328
2013-02-01 19:00:00,44969.928232154845,29234.244360198973,7265.422986183166,9746.819679145812,4241.3510393905635,1790.354421157837,3774.7292106628415,1876.7732330322265
2013-02-01 20:00:00,44018.36722625732,27044.31394794464,6721.171843223571,9016.687649841308,3923.6324338531495,1656.2393798446656,3491.965133476257,1736.184561653137
2013-02-01 21:00:00,41387.12743103027,24630.081538124083,6121.17619567871,8211.772459831238,3573.371711769104,1508.3877292633056,3180.2391524505615,1581.196232948303
2013-02-01 22:00:00,38291.02242443085,22322.691162719726,5547.733381042481,7442.478849258423,3238.611780929565,1367.0792350387574,2882.3086222076413,1433.0669286727905
2013-02-01 23:00:00,35813.88183403015,20678.25245113373,5139.050238418579,6894.216089477539,3000.0340393447873,1266.371044769287,2669.978500137329,1327.497626686096
2013-02-02 00:00:00,32853.89786777496,19414.728904266358,4825.0338225936885,6472.952069206238,2816.7200074768066,1188.9907510375976,2506.8321892166136,1246.3822662353516
2013-02-02 01:00:00,30973.890398101805,18607.10918167114,4624.320610694885,6203.688231964111,2699.5492355728147,1139.53074092865,2402.5522036361695,1194.5348456954955
2013-02-02 02:00:00,29635.797707099915,18331.04524177551,4555.711966514587,6111.647361679077,2659.4974067687986,1122.62411403656,2366.906786613464,1176.8121727752684
2013-02-02 03:00:00,29118.282071609498,18178.413713874816,4517.779315109253,6060.759383888244,2637.353373413086,1113.276700515747,2347.198992614746,1167.0135707473755
2013-02-02 04:00:00,28934.647586746214,18656.880254211424,4636.6899297714235,6220.282090873718,2706.7701177597046,1142.578801612854,2408.9786902618407,1197.7300452804566
2013-02-02 05:00:00,29391.80788051605,20264.820111045836,5036.3022089767455,6756.376014099121,2940.0526246643067,1241.0517667770384,2616.596063499451,1300.9562209701537
2013-02-02 06:00:00,31041.950767784117,22663.125803337098,5632.339693679809,7555.981171264648,3288.002615890503,1387.9280427551269,2926.2655812454223,1454.922071762085
2013-02-02 07:00:00,32875.72846096039,24547.129590034485,6100.560617065429,8184.1159948730465,3561.3369114685056,1503.3076147460936,3169.5284016036985,1575.8709003067015
2013-02-02 08:00:00,36183.71930358886,26018.36470672607,6466.198427772521,8674.63189289093,3774.786055679321,1593.408530960083,3359.4944340896604,1670.320931816101
2013-02-02 09:00:00,39193.785705795286,26298.410346069333,6535.796612663269,8768.000314025878,3815.4155345916747,1610.558981437683,3395.653964424133,1688.2992267227173
2013-02-02 10:00:00,39657.36667728424,25970.58439361572,6454.3238589859,8658.70174419403,3767.8539935302733,1590.4823770523071,3353.325054283142,1667.2535582733153
2013-02-02 11:00:00,39144.98762008667,24789.34920501709,6160.758084945678,8264.872988929748,3596.4785187149046,1518.1415455245972,3200.8037952804566,1591.4208615875243
