bus,x,y
bus140,15.5426153741635,48.77754638871012
bus141,15.880387258402054,48.42784227713417
bus142,15.941519739842894,48.3299884499882
bus143,16.0693713787619,48.177772337961
bus144,16.323369204441995,48.35767207100431
bus145,16.05014779317086,48.69738275493007
bus146,16.281450873504802,48.72035926381507
bus147,16.746854197229116,48.5873912032497
bus148,16.575580286573032,48.56070784752607
bus149,16.625501659682055,48.33837438550066
bus150,16.760618075958835,48.467578026888305
bus151,16.762413852138422,48.386134617882085
bus152,16.748128026532036,48.265235632469796
bus153,16.799351116243745,48.222948114682474
bus154,16.785661466616098,48.04803523883924
bus155,15.768528097152668,48.03342403831098
bus156,16.186863400669868,47.84928451739296
bus157,16.247527866979677,48.000884163799235
bus158,16.357580708017345,47.92926435910743
bus159,16.568881854816794,47.978935608059224
bus160,16.61507777975794,48.06507556607005
bus161,16.323939785532747,48.32324759579906
bus162,14.906286724450041,48.103752689319904
bus163,14.906349172293247,48.10369718191502
bus164,15.044815464911585,48.13093846422031
bus165,15.04487590832376,48.1309141470488
bus166,15.133266977414396,48.115083505292176
bus167,15.133289850709598,48.115070460816575
bus168,15.388584380720655,48.188842889827505
bus169,15.388599841695395,48.1888323663885
bus170,15.3909054446077,48.08957297472182
bus171,15.390921199667357,48.089566044790814
bus172,15.654137475377315,48.27233818893757
bus173,15.65415331615757,48.27232859871364
bus174,15.6811669040332,48.39647978742986
bus175,15.651770064134334,48.407716870560165
bus176,15.757223661304032,48.35697826759266
bus177,15.755158161294354,48.35828343169751
bus178,15.755173411141293,48.35827311078649
bus179,15.714002523219,48.285777861978765
bus180,15.714017516354398,48.28576759997341
bus181,15.147132130469487,48.59193324067948
bus182,15.097757966635074,48.8487590923994
bus183,15.633709802928772,48.475542425917546
bus184,15.633725371710355,48.47553294696558
bus185,15.542853507902116,48.777418551190905
bus186,15.880962086687635,48.42782716949525
bus187,15.940941421643279,48.33114725427178
bus188,15.94095522253528,48.33115720803085
bus189,15.956720564344714,48.22458894936357
bus190,15.956734548228313,48.224579440665934
bus191,16.189851695046414,48.39599293639486
bus192,16.189745900473806,48.395918132647544
bus193,16.189760726238692,48.39592824426807
bus194,16.748969757669247,48.62674733045841
bus195,16.746803096616933,48.588154973673454
bus196,16.621444111352627,48.54348265223317
