id;name;active;length;i_max;v_ref;r;x;c;comm;decomm;scenario;from_node;to_node;s_max;type;references;geometry
15003.0;181/7B;1;1.63;605.0;110.0;0.1205;0.4004;0.0;2024-01-01;2100/01/01;AUT;15030.0;15005.0;115.26798124370879;;;LINESTRING (354807.1666256942 374816.73118237057, 354742.8559786738 374688.9322751206, 354938.80588484055 374531.9579515634, 354982.0829692915 374265.4593508934, 355027.88186200126 373992.8400143558, 355074.3638675544 373715.00328618503, 355214.8886741931 373436.3677955952, 355307.68569444015 373402.88139470696)
15021.0;183/5;1;8.03;360.0;110.0;0.2373;0.4054;0.0;2024-01-01;2100/01/01;AUT;15018.0;12037.0;68.58921197972754;;;LINESTRING (421920.61256191804 354988.4552624118, 421871.13475483574 354959.19989265664, 421628.93154231715 354747.5428768433, 421610.98166526464 354489.2579417996, 421593.2321756857 354217.08147025725, 421571.5444745871 353943.96841417195, 421554.73619164 353708.69360908144, 421582.6165168542 353468.0343515571, 421609.35397702205 353250.0878703485, 421543.35187867814 352992.0964829374, 421489.80341047543 352778.52835909673, 421437.51439710945 352559.9084605293, 421435.1095978671 352294.72286240093, 421330.834033489 351980.78299496754, 421227.28078419 351669.8594708209, 421130.2323422314 351371.91959713766, 421165.9032681185 351125.49583619315, 421199.2192635661 350901.42504302185, 421082.9449280983 350696.77436580346, 421072.16126694216 350480.7606770042, 420886.9558453451 350271.75925014063, 420686.8578558478 350046.91936848214, 420502.5262783414 349845.4016624213, 420361.19108899025 349689.70278917014, 420251.87049419584 349567.3682702009, 420079.29534876253 349373.5142727527, 419989.9051637365 349270.0697591706, 420033.0999217975 349137.17032744887, 420120.20152795536 348869.1964892775, 420167.3892524663 348723.29714793083, 420162.8355728029 348505.31700819265, 420241.9815040753 348381.0313320697, 420438.7366426997 348057.964920704, 420582.5080703289 347832.2131853494, 420589.2659056896 347791.5876868079, 420587.2519973871 347772.347669989)
15029.0;181/3C;1;9.58;542.0;110.0;0.1396;0.402;0.0;2024-01-01;2100/01/01;AUT;15016.0;15010.0;103.26486914725645;;;LINESTRING (365721.7293141733 391470.6983445662, 365723.8251189119 391471.6045416223, 365372.18135773885 392009.07832536235, 365230.94994438573 392224.95098495344, 364932.8257545039 392680.6861485046, 364637.2883927635 393132.52015490126, 364461.5732604456 393401.19299373345, 364220.77572151483 393419.3633846867, 364059.36236339837 393638.05683074164, 363892.3308585783 393864.3920126471, 363686.38904458564 394143.45478502987, 363554.6357659488 394322.0013467003, 363392.36018055066 394541.90840435907, 363157.7012964293 394623.9144562698, 362929.7400941423 394861.5007156406, 362697.99334936176 395103.0659574348, 362473.1394520174 395337.4494886325, 362262.59674521105 395556.93336990906, 362039.5221148607 395789.49960419926, 361799.02272792044 396040.26111516904, 361835.7733477861 396369.675569382, 361872.6079295175 396699.8456221358, 361909.02996240347 397026.30649984936, 361945.3920066748 397352.2457470092, 361981.35842792847 397674.73132655566, 362017.9765114147 397994.8900660292, 361924.0610639314 398235.05565498286, 361825.9304316917 398487.25425599527, 361725.5068889614 398748.05016972293, 361490.11038093775 398904.70818772493, 361256.0116844349 399062.0562437069, 361260.43387594615 399149.1092287823)
17007.0;111/8;1;25.85;390.0;110.0;0.217;0.4049;0.0;2024-01-01;2100/01/01;AUT;17055.0;17054.0;74.30497964470483;;;LINESTRING (355488.30441597145 322635.9033732051, 355421.49823039316 322676.7191124719, 355297.3933727387 322594.747731681, 355137.7311872432 322529.3315986007, 354972.62956402457 322461.68288743525, 354804.8291632313 322392.93690581736, 354631.5658005559 322321.9592839468, 354421.6765000038 322235.98780732555, 354277.03978202067 322086.11120831955, 354081.6872000167 322042.5838305983, 353902.55554888234 322002.53700435744, 353716.8232303938 321961.0803104327, 353552.599564497 321924.7169364639, 353375.8826614273 321868.5736619914, 353199.7877106706 321814.2867512776, 353029.46331216005 321746.0330502996, 352857.6449862182 321676.6402780181, 352687.70414604136 321608.6711125478, 352452.3008847952 321577.3329629599, 352196.2866786633 321545.27090863127, 351911.2780146292 321506.6765680072, 351618.75643396267 321468.3686802763, 351284.95675700146 321478.1735568721, 351122.0293559303 321483.86701705353, 350933.19147526944 321490.14719216095, 350753.3017546758 321355.7864806748, 350571.70451784285 321165.2965827928, 350413.5581833899 320908.8412021605, 350225.4052163495 320779.444811682, 349920.91979640146 320679.25950411265, 349680.9968191769 320608.6961227008, 349542.6077756793 320567.8728388201, 349281.6350355751 320563.8417995039, 349069.7203333581 320506.5060746204, 348854.6517691626 320433.72311122634, 348664.89488317585 320309.9801250001, 348497.8111467487 320201.6384834562, 348272.14380458917 320237.1104150649, 348049.8667052448 320261.9136764136, 347734.0215567451 320233.6577904166, 347314.11718235957 320195.24837261694, 347126.3596898357 320124.4957776272, 346936.3588117276 320045.06679080485, 346747.1241663105 319963.96978947567, 346558.14467732137 319888.0223660224, 346280.45395191293 319803.4515134269, 346081.13912714995 319744.1846088953, 345893.1888831941 319689.7882730033, 345550.7753091131 319679.3325243509, 345245.82121260546 319675.3731710558, 345050.5771110811 319585.00522543065, 344857.86558864784 319495.8203359385, 344742.37689009216 319499.1562412813, 344520.22945537564 319393.919782092, 344301.3724681779 319290.24986712926, 344121.23424389306 319202.8706553539, 343875.40476002306 319115.9985838771, 343624.6434124432 319078.85357038846, 343188.7453315354 319010.4988041501, 342984.09481907904 318983.7405017663, 342746.08402966755 318882.9021124591, 342509.0881365764 318783.60819993354, 342316.5963551916 318725.2008619733, 342128.1706982271 318666.726545025, 341940.06705513987 318609.544271744, 341754.9413795089 318553.4499929936, 341521.07645361335 318484.18423054833, 341291.4910783034 318414.19600333355, 341089.903675003 318350.6948609832, 340886.1142114003 318287.40038582234, 340682.5785339868 318227.7669429, 340500.0409319148 318173.98625227314, 340367.48592996446 318135.5999780535, 340175.050745434 318074.99376058107, 339924.39269720967 317999.3141948251, 339711.56048959884 317935.59602770786, 339512.64327248355 317874.3659718425, 339308.1373836607 317812.3219039719, 339095.46650163684 317747.80156420154, 338962.18904816644 317674.61025919457, 338830.04526794644 317602.04369594465, 338728.20356577006 317548.82715510734, 338502.39553873823 317527.8659235699, 338328.9242586473 317491.96254940477, 338171.51931945235 317414.8060807066, 337924.16916674445 317403.2838275702, 337663.86686836067 317332.1128230432, 337411.01536312985 317266.1202687205, 337157.90749145264 317121.9621434165, 337012.50884620886 317072.72800815396, 336837.48160786304 317012.7773121855, 336703.71092779934 316966.9497121101, 336511.55982076476 316895.91078326816, 336297.5186501881 316822.2908223971, 336110.1632617227 316759.0265674265, 335860.4479756578 316669.18069348106, 335665.85183471174 316561.3731793831, 335460.41927012225 316447.699552583, 335272.0954240349 316487.725665632, 335067.87214297266 316533.10311545467, 334914.9386434297 316565.8029552973, 334716.0646215017 316609.41955917596, 334461.34752651694 316667.00997811946, 334310.8780771245 316699.6008109849, 334119.54379818623 316741.68660403905, 333938.28023954853 316780.92076357326, 333816.88991666643 316807.60847581003, 333649.54606962105 316717.8339456338, 333497.5593153809 316639.41706684884, 333276.77370647393 316522.91256719, 333066.4101549091 316403.852981618, 332863.2274573003 316409.9133600521, 332743.12236925174 316351.0597922688, 332586.2742941323 316274.3884682401, 332303.10834605485 316365.8006499127, 332161.0360113249 316411.72637562867, 331955.13228803943 316580.9774120312, 331816.5452642614 316694.90878119227, 331574.29941318784 316768.8071428469, 331322.67908030667 316845.4696051476)
17008.0;110/3;1;20.85;600.0;110.0;0.1219;0.4005;0.0;2024-01-01;2100/01/01;AUT;17052.0;17056.0;114.31535329954589;;;LINESTRING (359857.06235050986 325203.6100897103, 359860.3535241969 325211.0152305061, 359876.6986916056 325258.17744357383, 359886.29066200467 325419.85471026244, 359661.145558133 325509.2383101183, 359389.04554636625 325621.3267508387, 359177.20881517883 325784.1453687279, 358957.7742809102 325951.7591719784, 358659.5949970349 326062.2071175367, 358399.06452968623 326162.54586668767, 358126.86838455056 326264.35721437377, 357858.43130576354 326366.8655253202, 357567.5171608726 326474.38259586797, 357478.96994073206 326700.5924213599, 357402.41387721035 326890.3627329818, 357066.71401997865 326960.2186440386, 356807.15131525556 327010.95197069104, 356482.4270796045 327077.1485127568, 356191.0165083896 326980.8160169414, 355939.0776733232 326897.6615253, 355670.37789716676 326807.6419331701, 355449.0456269814 326735.65872876905, 355194.39939634793 326651.3003186253, 354962.08237815823 326574.6063656684, 354732.72817750636 326681.80382985214, 354469.6921868503 326806.3194982659, 354227.4640149016 326920.0045520802, 353966.943931596 327042.72265875986, 353741.64254645206 327147.74871492153, 353493.4874662531 327265.4782654196, 353272.52168207604 327371.8106423, 353033.389288973 327485.49807278597, 352831.9637231752 327578.8099789358, 352558.83535190794 327709.16009399237, 352320.8548293452 327822.4004227165, 352087.81909715815 327934.0541866763, 351806.7373198915 328071.5725105823, 351592.91979734815 328174.83090530563, 351382.82318644424 328274.4320425789, 351101.82876617654 328402.9919932805, 350960.9819246447 328583.65627275966, 350807.0473627656 328788.2842187689, 350669.9332620143 328962.7782581545, 350548.96935233916 329116.7232318523, 350322.6041981154 329285.3734514943, 350141.3372500536 329423.5867586213, 349960.12719699973 329549.5573795235, 349725.973371019 329728.84418477834, 349542.6643560083 329863.959265057, 349372.22944761236 329990.967227591, 349168.77957192465 330141.5935942435, 348896.6252632855 330343.0920790711, 348801.8953439239 330648.91016928334, 348704.49165775 330963.35551358096, 348637.9554722799 331180.76204129437, 348592.5009349814 331328.91062415735, 348515.67512504896 331576.5278647073, 348449.4093196504 331790.1220849227, 348265.60741409584 331948.7549630244, 348060.03140971327 332124.8126120269, 348000.4164441989 332349.5120544389, 347818.04165006225 332560.98340290657, 347626.68470781035 332781.34279996046, 347464.8235725034 332970.62562075746, 347232.09720884566 333128.3940483206, 346978.6507029321 333300.22877985676, 346739.9609523156 333462.0715955066, 346462.9508370605 333649.9128945934, 346225.43996101955 333810.9879970088, 346181.01109814644 334086.63775517786, 346140.7647783103 334341.91058353713, 346111.66160901356 334524.36131402047, 345897.52419958473 334704.3970650296, 345713.7673112958 334857.29741495027, 345495.0827480679 335037.16758592613, 345274.3491641933 335218.8543964465, 345069.3994591977 335458.3186559823, 344933.76953280845 335667.2441442662, 344792.8657840187 335880.37900733633, 344557.1190642812 335990.48020229273, 344260.29437218024 336129.47678102436, 344290.3163121465 336170.19316975155)
17009.0;110/5;1;1.13;640.0;110.0;0.1118;0.3995;0.0;2024-01-01;2100/01/01;AUT;17056.0;17057.0;121.93637685284897;;;LINESTRING (344283.8997779367 336174.49953202123, 344260.29437218024 336129.47678102436, 344058.51576722757 336202.9773629158, 343928.1279031704 336351.5372271963, 343759.64417998143 336462.58634635404, 343469.567506816 336417.38384666026, 343493.5644408697 336324.1603501935, 343559.06955991226 336288.12201225763)
17010.0;110/7;1;7.4;350.0;110.0;0.2428;0.4055;0.0;2024-01-01;2100/01/01;AUT;17057.0;17078.0;66.68395609140178;;;LINESTRING (343538.85097568884 336266.48740929214, 343493.5644408697 336324.1603501935, 343469.567506816 336417.38384666026, 343361.9532865649 336459.3852280936, 343263.7621012529 336497.70786471147, 343165.36736142886 336536.1119079179, 343069.7274952317 336573.44622089085, 342972.390856736 336609.2091815613, 342811.473299881 336671.2204806694, 342697.6878767102 336713.46068891475, 342531.1965546904 336935.5686450462, 342433.9620161538 337068.84528324456, 342337.9764735772 337202.48921723384, 342228.6991765481 337345.8790245154, 341960.18660369515 337731.9855259441, 341916.93533875747 337826.58357445645, 341837.9004093961 337986.0539099779, 341812.6347894745 338291.05791202525, 341796.12455699214 338460.46982112847, 341779.80469221703 338603.6167908662, 341765.1742288397 338765.10794218344, 341751.37002295034 338918.4775166558, 341599.54645417706 339107.76923995, 341443.3198877863 339302.56588886725, 341307.26429379586 339472.2139574744, 341151.8612523406 339665.99888866325, 340999.4297801055 339856.0904938346, 340892.72610961634 339989.1659238411, 340796.117566614 340130.5442084829, 340625.54365524166 340391.3264366403, 340601.6738068061 340509.0235657561, 340571.7732370385 340678.94126717513, 340553.1222305207 340784.2712382192, 340530.27054848336 340919.5857431121, 340478.58143693855 341062.2050915468, 340447.57931304374 341141.4083006814, 340395.85742892604 341280.3943590886, 340359.66420773964 341377.1557202044, 340347.01137121196 341525.7048626168, 340340.12273980776 341667.9382239734, 340331.981198704 341789.3560297845, 340323.2835123421 341907.65636283404, 340314.07946347725 342026.99548435106, 340307.5810415484 342134.04805809876, 340298.8275825924 342292.47178418067, 340288.4939508996 342420.0758732612)
17011.0;110/7M;1;0.02;134.0;110.0;0.3836;0.4073;0.0;2024-01-01;2100/01/01;AUT;17078.0;17058.0;25.53042890356525;;;LINESTRING (340288.4939508996 342420.0758732612, 340306.5942962732 342430.43311203277)
17012.0;110/7K;1;5.35;360.0;110.0;0.2373;0.4054;0.0;2024-01-01;2100/01/01;AUT;17083.0;17059.0;68.58921197972754;;;LINESTRING (339652.4093401471 343795.8547930524, 339714.58263547334 344004.0377289906, 339676.0508321875 344106.5181224892, 339604.94318339287 344280.1427467292, 339535.8825134783 344463.8501877063, 339472.3772938817 344632.79701332736, 339388.39920702914 344873.34307060204, 339359.1222159248 344966.7165478183, 339330.2011669368 345058.38601178525, 339282.07782304985 345221.01901643956, 339241.54620924406 345358.01096253673, 339205.81363503897 345478.7933055849, 339165.30744696636 345615.6855272903, 339125.3909739916 345750.60470232926, 339092.69662796904 345861.1088882675, 339063.9625280546 345958.23498409445, 339035.8022608171 346053.421381603, 338987.3356648404 346217.2609045497, 338934.9573250933 346394.31201829854, 338909.2891548371 346508.7232968897, 338882.692349125 346627.3011307735, 338853.24892247457 346758.56798023917, 338827.6496880811 346872.7121953715, 338799.4944639363 346998.24203773646, 338774.5652363262 347109.36754012655, 338746.51699491683 347269.9956319753, 338719.2211149333 347426.31506224204, 338644.3764232955 347684.493733295, 338610.4103889972 347780.4320445366, 338562.42816952814 347918.9628773373, 338512.1631979302 348078.0685139634, 338409.44183338113 348210.24918053695, 338299.7726786552 348364.23325006507, 337982.4202243252 348752.2087782527, 337979.40244968387 348772.1513456345)
15004.0;163/2;1;7.44;740.0;110.0;0.092;0.3964;0.0;2024-01-01;2100/01/01;AUT;15005.0;15032.0;140.98893573610658;;;LINESTRING (355356.38735597476 373380.5251151093, 355371.9959590912 373369.4583387217, 355450.9553217436 373370.68974820006, 355531.70387990476 373334.5979936954, 355613.0047873998 373173.8455194, 355466.67196273693 372938.8361272605, 355273.8675072822 372629.22003219713, 355082.3085003417 372321.8012439191, 354970.3592655071 372140.5219464987, 354837.95690094226 371927.38252696086, 354741.6640850725 371607.8029287509, 354657.04034145596 371327.2455000583, 354554.6716438929 370985.14303177595, 354479.8487001973 370695.8206477629, 354420.4111818384 370465.9850601471, 354346.9011911572 370175.8094743368, 354273.8654716751 369892.9665217069, 354187.9172230545 369567.091192688, 354118.252647029 369290.2032594254, 354036.2067131904 369009.21225327736, 353967.2633365907 368772.74298748944, 353918.72268912196 368605.40001078794, 353636.7389592695 368002.846048302, 353570.07631186425 367676.40461266926, 353567.1413076272 367485.0294670332, 353562.30652926717 367261.39366180677, 353687.7331842609 366953.27979149314, 353566.0802690215 366555.3031504268)
15005.0;162/3;1;11.47;575.0;110.0;0.129;0.4012;0.0;2024-01-01;2100/01/01;AUT;15011.0;15034.0;109.55221357873148;;;LINESTRING (385273.46333492646 379569.1068967613, 385188.76439083944 379559.7545637163, 384867.11471329205 379755.44092137914, 384747.25849418633 379829.2426342204, 384768.75760311005 379985.5495785736, 384790.7456818845 380150.02417280944, 384828.7827128839 380423.0926372176, 384842.8843055459 380523.8197292217, 384972.8739476627 380712.9634420228, 385066.09451194917 380847.3349651961, 385205.5299291822 381051.02995754284, 385303.76647913555 381195.00608359947, 385436.95613675483 381385.4523238605, 385551.7119383577 381555.99801467144, 385882.73645817826 381584.874370782, 386089.1475115767 381603.05497998005, 386309.93140868226 381625.85433607956, 386548.82290875027 381644.86309055676, 386713.56832211843 381659.70668510575, 386804.4549415848 381640.4035666483, 387038.39829150075 381573.5762726903, 387216.7596893588 381527.264821802, 387411.45968596794 381474.1656416599, 387599.661384608 381426.3216731308, 387777.3649610721 381379.1951446803, 387968.10369861044 381327.65662405855, 388130.0275312128 381283.64134897303, 388291.81345970696 381307.8933969416, 388469.1116839412 381332.785548638, 388537.5555685256 381500.22623321845, 388533.9872785331 381684.460105628, 388530.2961972675 381875.17376566207, 388526.9059002214 382049.9381757599, 388523.92755353893 382203.92959617835, 388520.79206063354 382366.1346605835, 388574.6114876884 382544.5303668417, 388645.7012101199 382763.46987527737, 388707.2555539618 382976.1718349123, 388751.5537560007 383112.19891289546, 388846.7403529575 383428.11970817705, 388919.29237488814 383664.0533074721, 388990.448547506 383876.2174958328, 389031.1279637206 384010.6977817272, 389058.49733682605 384101.1697332237, 389124.68721579463 384316.3459329577, 389193.95686544606 384533.3509375344, 389413.06395080703 384822.3193538373, 389492.9061843148 384933.7355537463, 389577.9326198728 385044.9211191039, 389778.43825440516 385310.7420645099, 389918.5972313254 385499.42187987943, 390019.1857305606 385633.2258977764, 390057.67114929296 385959.1468573739, 390192.66023488535 386101.485341249, 390322.4167833423 386233.9442483711, 390446.2607761762 386360.09199983644, 390557.5559740711 386474.6599945911, 390642.16612547566 386519.05481851863, 390749.9483630869 386538.5286975546)
15006.0;185/2A;1;2.1;600.0;110.0;0.1219;0.4005;0.0;2024-01-01;2100/01/01;AUT;15020.0;15021.0;114.31535329954589;;;LINESTRING (381234.15664801525 423097.13577866345, 381173.90576012863 423115.36110648955, 380953.38826605305 423152.48873721866, 380703.5817341313 423087.99984382896, 380408.4107508294 423012.60563052807, 380179.19187755784 423206.6227728872, 379982.37131302716 423453.8097499267, 379783.01025546336 423705.49178097205, 379599.3823121326 423934.17279157985, 379577.8493325517 423928.65840916295)
15007.0;162/1;1;37.32;575.0;110.0;0.129;0.4012;0.0;2024-01-01;2100/01/01;AUT;15005.0;15011.0;109.55221357873148;;;LINESTRING (355374.63764389104 373402.28084571403, 355525.02018069953 373404.8799387583, 355635.92579586053 373522.826261118, 355782.04791933275 373680.77506477345, 355925.06749411597 373834.6830426939, 356063.9967003821 373987.9361372672, 356216.60732994945 374152.62655199517, 356380.2318455742 374244.3179290318, 356574.96064443386 374356.4661959583, 356748.5011232324 374456.57424209674, 356943.4230576367 374568.11080431263, 357107.87820869585 374660.6830915609, 357302.7865980641 374773.27633209305, 357495.67413470894 374883.63450417574, 357662.8999190527 374978.92505085876, 357829.5622596727 375076.55838699057, 358061.33886375214 375209.1023246831, 358195.8709721524 375284.3065270965, 358376.1636747357 375387.6148889502, 358565.72748068604 375495.786566225, 358734.5857827433 375534.8577212141, 358920.04603964963 375577.42901431734, 359139.0095253642 375626.3512088609, 359315.6412706522 375638.0435735465, 359494.1242790305 375647.40552102117, 359715.0236231816 375660.11439353967, 359937.4789703833 375673.7767080686, 360162.0846372436 375686.8325920597, 360338.9876600328 375666.7226788822, 360525.0341761916 375644.07778476214, 360704.1941618573 375627.4312578757, 360884.81761037395 375606.6792438915, 361065.6712716479 375587.37610286975, 361295.5464107546 375561.262543547, 361516.9932227619 375537.7702133448, 361730.7168613584 375339.1329492375, 361934.1671541035 375365.97863488144, 361921.8109382211 375253.64349379885, 362228.5672195008 375070.0926041807, 362055.0739128754 374790.9946761311, 361977.1276446814 374496.8103735924, 361801.11994230776 374230.2844242839, 361751.92182382784 374062.116310207, 362127.89944945235 374075.14388828195, 362545.9009148107 374257.17678448645, 363024.58001223725 374216.7250297743, 363692.0339649869 374203.2411115369, 364305.5522447871 374095.36976563797, 364824.6830969257 374162.7893568248, 365330.33003082697 374607.75865865796, 365802.2671691348 374722.37196367554, 366247.23647096794 374789.7915548624, 366462.9791627658 375019.0181648977, 366995.5939331418 375275.2126114076, 367737.20943619695 375396.56787554396, 369105.8271372897 375423.5357120187, 369557.5383982415 375646.0203629352, 369685.6356214965 375949.408523276, 369402.4733385118 376239.3127653793, 369681.95155711856 376325.7865674104, 369894.59267644683 376335.43094888056, 370077.92596988427 376341.6992328312, 370364.62278439983 376275.01555484993, 370671.1635424087 376202.44434844074, 370813.13265933044 376168.1219091073, 371060.6086365861 376110.3046742583, 371241.3207764769 376067.1200437267, 371484.8557407021 376009.0067668755, 371698.1616669553 375959.33050785, 371894.2324856229 375912.29033291136, 372132.5493288367 375857.95238950616, 372279.46828799235 375876.4782143197, 372552.420680851 375905.2926470316, 372891.7048338076 375943.6796758966, 373031.33615424926 375960.624460317, 373163.81211014156 375975.9384432191, 373332.74224282824 375996.52299698116, 373514.0170335879 376017.8119445993, 373710.48953684594 376040.2603248075, 373916.20656523906 376063.6629581937, 373973.93244623556 376279.6957053856, 374020.7676535165 376459.2012002251, 374060.7074693074 376614.1868014679, 374099.89522603963 376763.7745868943, 374311.00878038857 376840.60347723484, 374525.6014554524 376918.8695224123, 374709.88504099817 376985.8276359264, 374882.69400963956 377049.4068272164, 375028.2760873867 377102.01612557296, 375212.4075662008 377169.7130324827, 375425.856208287 377247.81670484075, 375600.11277610285 377310.521699428, 375801.2003326319 377384.1785697515, 375980.0556867353 377449.2540729194, 376165.4884594538 377516.99762974266, 376313.21264172974 377570.3412086257, 376453.81298725965 377622.10582435725, 376603.5235545862 377676.2488496911, 376716.4460344345 377793.86000306555, 376843.4136422957 377925.33213869546, 376959.2725930515 378046.13709977164, 377083.93392797466 378176.42325444537, 377242.30640015256 378341.2668824772, 377468.1631771925 378574.3930348402, 377705.867677788 378820.6636481664, 378055.36381561914 379183.9600026441, 378134.488444494 379266.7973270802, 378254.22263838723 379391.04744510946, 378376.7096477335 379531.2718081442, 378549.3295406934 379585.0899584037, 378905.26560332073 379699.93780990975, 379074.5901518257 379758.5846489817, 379296.30903842277 379833.7090445976, 379505.7015119459 379904.1618752706, 379706.005382351 379970.5528762014, 379848.9191288863 380019.52302453306, 380028.94724079256 380082.0056007531, 380238.5097986578 380152.15050857613, 380423.22425131674 380215.0626191838, 380589.8924542576 380272.61730297364, 380690.8285781614 380397.26896755147, 380821.3917928968 380558.48956011067, 380962.51743393985 380732.78183686896, 381103.8168010039 380907.29922581697, 381242.5510026943 381078.63858741516, 381391.7537352844 381262.9288302838, 381518.8269738291 381419.8861384134, 381700.3302327482 381425.7443634021, 381951.55988945445 381433.84192007186, 382099.0783167374 381438.61170197424, 382311.43388369534 381445.47148330376, 382504.39878910064 381451.719622871, 382697.7335297478 381457.98411057284, 382884.40294428734 381464.030185759, 383117.436108758 381471.5958093548, 383311.3842394785 381477.8965817895, 383532.44194420194 381485.0976987855, 383749.5016729029 381492.16278787784, 383936.9773707678 381498.2733967598, 384079.5548466185 381314.7628894259, 384180.98402597057 381184.22706831415, 384285.06072177604 381050.28491494537, 384388.0653321569 380917.72568367765, 384502.8374950394 380770.0326580471, 384533.2079765632 380448.5989510258, 384547.0384200496 380302.1674044672, 384562.7731761632 380135.6254782872, 384584.4477145837 379906.26219280466, 384707.2326068208 379829.5374966709, 385039.67452108976 379628.40180212224, 385190.7607581037 379536.5877477342, 385278.2043700906 379513.63566241175)
